Account,Amount,Part,"$7,800,000.00",Total USDC
0xce7aa2d3c1f8b572b50238230f5d55a78db86087,168060243280501360,0.001400502027337510,$10923.92,10923.92
0x46a968f38f2ef98eb51cc8c8a2c641fd47042964,167073389002502603,0.001392278241687520,$10859.77,10859.77
0xa33c7f924399b59a8ee627388a108beab5e12eaf,167020598245241144,0.001391838318710340,$10856.34,10856.34
0x7b6c0f34898878f2c9f0ca97d6e4494e15ccb1c6,151029352993380628,0.001258577941611510,$9816.91,9816.91
0x13dbad5d734da7be69e6d91aa6650df7d41dbbd1,143208771685138730,0.001193406430709490,$9308.57,9308.57
0x66f10a69b84c795bcf53861a6df831d8bedfb730,142159350334208838,0.001184661252785070,$9240.36,9240.36
0x268bc10a917438c7683823e195acd933ab43187a,142060656371184486,0.001183838803093200,$9233.94,9233.94
0x445d7413b47bf244cc738c01544dca7082689314,141504058932251536,0.001179200491102100,$9197.76,9197.76
0xb22e5cadb0e487aa335ab99818f5e1b5c0b96260,140402179668187774,0.001170018163901560,$9126.14,9126.14
0xa03d1648be58e6957c81c1c201236e189b6ee6af,139786201793707797,0.001164885014947560,$9086.10,9086.10
0x4ce3a77085ff8f5e7d6ec24d2026856649473aa8,138995832760469791,0.001158298606337250,$9034.73,9034.73
0x1fb36b64649e6d55e100b31d8113cc0f7dd82592,136039161045131932,0.001133659675376100,$8842.55,8842.55
0xfc5cc7832b2c0938fe698d1bbd68d578a114be09,129720342421249904,0.001081002853510420,$8431.82,8431.82
0x76cea8d9d3817fe361e1c1d32081f7c1ddb6aaae,126611555415523681,0.001055096295129360,$8229.75,8229.75
0x70ad81d18f2838b8650d88740d8e337032c9baac,125424922943949388,0.001045207691199580,$8152.62,8152.62
0x03f02d33cc02e006cb25f7c7bfe3115ee6b55283,123221006852438828,0.001026841723770320,$8009.37,8009.37
0xfccba075a3f25208439e8f1a9e00a87fb861e248,120897003229652396,0.001007475026913770,$7858.31,7858.31
0x3150e3d0b3f1dd76d753f67c28d053458d098053,118018019255984977,0.000983483493799874,$7671.17,7671.17
0xdebc0d58526d6c0db42032b43e2341a4458d6594,116976430309316314,0.000974803585910969,$7603.47,7603.47
0xa18669587490522d0e3c67464c8d4cad22405afc,114856956517376823,0.000957141304311473,$7465.70,7465.70
0xeb85a4ffa6a194bcde4befd2eecabd4f65c3f8c4,113008667643497577,0.000941738897029146,$7345.56,7345.56
0xff6d6ae87b6431564737834bf733a13af4b734f4,112474438167893740,0.000937286984732447,$7310.84,7310.84
0x9bf87ed3d81b03221df7f14a270ae7e5801be058,112410838685593750,0.000936756989046614,$7306.70,7306.70
0x1da158559f54d81b13dda7b9602cb5e09468ac09,111824914179557113,0.000931874284829642,$7268.62,7268.62
0x9525603189bc828b3af9de9454a79d9566e6e2fb,110345513228421889,0.000919545943570182,$7172.46,7172.46
