Account,Amount,Part,"$7,800,000.00",Total USDC
0xd3802dce7f7a54d59e7a64329d287624ff3f495a,14253790253436311,0.000118781585445302,$926.50,926.50
0x7bc9cef699d8428a46ec105ad3b5d6dad4df9215,14249292524852352,0.000118744104373769,$926.20,926.20
0x031a07f784f4a5d6cba9809fbc4b98b46eda2611,14163925443758735,0.000118032712031322,$920.66,920.66
0xcf741a54fcf72607d8185ee15914430e420bd41c,13922409568607246,0.000116020079738393,$904.96,904.96
0xf695d9975efd23d809d8857438c1ab6b3d09650f,13709495584003645,0.000114245796533363,$891.12,891.12
0xf094a685f0b4315528d25142223b90f411cb12af,12732468884770494,0.000106103907373087,$827.61,827.61
0x14b802407e24feffc77b75eaa45c1213e5c0e0d9,12517356802184927,0.000104311306684874,$813.63,813.63
0xd425333dd22b049f143522e519a06462c633f37a,12313435896256637,0.000102611965802138,$800.37,800.37
0xf286e07ed6889658a3285c05c4f736963cf41456,12264751070049162,0.000102206258917076,$797.21,797.21
0x156d27e5248efe83ccf74d934fc396e03f7685be,12242956103775778,0.000102024634198131,$795.79,795.79
0x27e1317c497d423b6d7ab98d006afe5197d9591e,12239124791930184,0.000101992706599418,$795.54,795.54
0x06dd6783c388b7b3080a8e0d3a3bfb8c07a6d1df,12168595929634632,0.000101404966080288,$790.96,790.96
0x2f5691bc4d8db66908be10fad913fdc91c99ce9f,12011354208727043,0.000100094618406058,$780.74,780.74
0xdfb9bc53b37b3bd28836917ef6abfab01f974421,11843957633555628,0.000098699646946296,$769.86,769.86
0x3c229864378b3b0adf98ae247ca33986aed8ec1e,11569119993631276,0.00009640933328026,$751.99,751.99
0x1404c00e08739bd020fdcc20de541edd1869c244,11505222257493424,0.000095876852145778,$747.84,747.84
0xbd1f7d88c76a86c60d41bddd4819fae404e7151e,11417587967045996,0.000095146566392049,$742.14,742.14
0x5d58518c1902ed78c48d77ebe71feede67419438,11210084101107710,0.00009341736750923,$728.66,728.66
0xdf77257ca98dfaef7d66faf85cf5a212849baf25,11105959959554308,0.000092549666329619,$721.89,721.89
0x8be8247ef3a329b06cf3ce3d5b8ad3ca3ed642c0,11088379101479381,0.000092403159178994,$720.74,720.74
0xbe79665b3dcecfe1dd821f8714bc9bfc441ef92a,10835198810557352,0.000090293323421311,$704.29,704.29
0x02aa0b826c7ba6386ddbe04c0a8715a1c0a16b24,10752872873696251,0.000089607273947468,$698.94,698.94
0xa33c7f924399b59a8ee627388a108beab5e12eaf,10402447851479530,0.000086687065428996,$676.16,676.16
0x98d539ae90481e921fd9fb826500f2af06337555,10140878583332438,0.00008450732152777,$659.16,659.16
0x43e7c283206c327d571d7a26e697da38642d5926,9342778220953162,0.000077856485174609,$607.28,607.28
0x8f844d3c0c06526387fa01d165fba8c3984efdac,8330425541780515,0.00006942021284817,$541.48,541.48
0x526d4023e9faa34c8d2edba29c34e54390919f95,8266416122331527,0.000068886801019429,$537.32,537.32
0x24bdb92387f09e32c3099ce4383b2ec893247083,7880156255752173,0.000065667968797934,$512.21,512.21
0x922e1ce088bb4fc0295d992070b65088307957e2,7633067830551530,0.000063608898587929,$496.15,496.15
0x89e7d093d04d267bed0639542823cc3286e2faa7,7451531118081179,0.000062096092650676,$484.35,484.35
0x61c4ec1fafd7147c526a5e20ff2f3219d5aeb0a8,7366870812363706,0.00006139059010303,$478.85,478.85
0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3,7120472761502673,0.000059337273012522,$462.83,462.83
0x268bc10a917438c7683823e195acd933ab43187a,7108289475394108,0.000059235745628284,$462.04,462.04
0x00c67d9d6d3d13b42a87424e145826c467cccd84,6629519807863725,0.000055245998398864,$430.92,430.92
0x3195c3f94154364e897711e501e104f40d8e23fb,5357192498989582,0.000044643270824913,$348.22,348.22
0x71930a3b9877c3b64ec8f94513aa2be745e2d6d1,2821883264542174,0.000023515693871184,$183.42,183.42
0xd6e6a9d952f56e48462092bbadab346e95e987a4,2737052625373858,0.000022808771878115,$177.91,177.91
0xd3b2a586180c9e306b38848d31e82f9e17d76f0c,2551768203018369,0.000021264735025153,$165.86,165.86
0xe734f1270098fc0e3a978da32887ccf0339ba99a,2303633802463572,0.000019196948353863,$149.74,149.74
0x7566fd09ed636e132bdaaf4fc8ddd5ef1fbc5c14,1937452641327411,0.000016145438677728,$125.93,125.93
0xa178c15dd95553da5b79c1ba0bde1659fa2e76c8,1790569624439834,0.000014921413536998,$116.39,116.39
0x0206bc8fc7c1e8635d14f73c0fdb035493f2fd84,1166585187254057,0.000009721543227117,$75.83,75.83
0x59639871e24f0fd4c3c6162c1a6879b6c58c741e,723600236830813,0.00000603000197359,$47.03,47.03
0x605d50f68e737ebf7f6054d6f7860010fc80971f,667264053325344,0.000005560533777711,$43.37,43.37
0x2beba030cdc9c4a47c5aa657974840428b9fefac,621862067212530,0.000005182183893437,$40.42,40.42
0xec89639d883a9ff2086c6deb0d766064b5bbea03,390948091476314,0.000003257900762302,$25.41,25.41
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,371172326629038,0.000003093102721908,$24.13,24.13
0xdabc14db1667def2d9b105e64649747271915d88,205698697793500,0.000001714155814945,$13.37,13.37
0x3d16451a4b73e778bfec126025ba79716a17e32d,142838776853408,0.000001190323140445,$9.28,9.28
0x58669f50dc0f3dffaa07182f9b14c65e63835b7f,125546233149615,0.00000104621860958,$8.16,8.16
0xbb4153b55a59cc8bde72550b0cf16781b08ef7b0,88597112705413,0.000000738309272545,$5.76,5.76
0x77da151402d33cbf3e0123b123d7b57c28d95cfd,87590395220661,0.000000729919960172,$5.69,5.69
0xfec18996c36d02902e4c55bcfb7a1c73aa1500cd,78846779602515,0.000000657056496687,$5.13,5.13
0x6c99c45b39d1cddb61b272798ea1da2cdac9bcc8,9883277293872,0.000000082360644115,$0.64,0.64
0x9c0d23b1fa6c6d601df5f7ed95c31c718b027a57,3260851035040,0.000000027173758625,$0.21,0.21
0xbb80c1cbb67543999bc309ed57ce0055cb3632c2,3094925281598,0.000000025791044013,$0.20,0.20
0xf22c5bbb2bef346d7d0ca12e6c038e688c0d1985,1340649920558,0.000000011172082671,$0.09,0.09
